species,long,lat
physeter_macrocephalus,452318.7724,1705909.817
physeter_macrocephalus,451894.9843,1704424.242
physeter_macrocephalus,466071.5006,1689292.129
physeter_macrocephalus,466023.8773,1689314.224
physeter_macrocephalus,466072.8613,1689304.3
physeter_macrocephalus,466072.8613,1689304.3
physeter_macrocephalus,466072.8613,1689304.3
physeter_macrocephalus,466072.8613,1689304.3
physeter_macrocephalus,465118.3361,1687521.658
physeter_macrocephalus,456984.4951,1690730.491
physeter_macrocephalus,456611.72,1692230.088
physeter_macrocephalus,457742.4426,1692413.522
physeter_macrocephalus,456957.551,1692155.516
physeter_macrocephalus,450856.4321,1697526.267
physeter_macrocephalus,451287.4364,1698806.439
physeter_macrocephalus,451232.4691,1698864.602
physeter_macrocephalus,451811.5762,1699737.556
physeter_macrocephalus,462121.0034,1686920.66
physeter_macrocephalus,463338.4015,1688501.71
physeter_macrocephalus,465921.7252,1689408.053
physeter_macrocephalus,465921.7252,1689408.053
physeter_macrocephalus,465921.7252,1689408.053
physeter_macrocephalus,465916.8779,1689413.68
physeter_macrocephalus,462737.0018,1688290.14
physeter_macrocephalus,459412.701,1687517.608
physeter_macrocephalus,457561.0963,1687424.748
physeter_macrocephalus,455859.6383,1690791.539
physeter_macrocephalus,455564.0033,1691541.466
physeter_macrocephalus,454900.3266,1693402.269
physeter_macrocephalus,454818.881,1693705.894
physeter_macrocephalus,454310.4471,1695324.649
physeter_macrocephalus,453159.512,1698754.435
physeter_macrocephalus,453364.3093,1698643.649
physeter_macrocephalus,452860.3187,1698571.911
physeter_macrocephalus,452290.5422,1696581.776
physeter_macrocephalus,451049.2245,1696162.222
physeter_macrocephalus,451829.4811,1693463.232
physeter_macrocephalus,450781.8633,1711371.47
physeter_macrocephalus,449851.7872,1697545.725
physeter_macrocephalus,448692.7757,1718714.693
physeter_macrocephalus,448353.9685,1719061.141
physeter_macrocephalus,448092.303,1723037.943
physeter_macrocephalus,447307.5682,1722600.279
physeter_macrocephalus,444181.9629,1716434.055
physeter_macrocephalus,443815.4009,1714756.735
physeter_macrocephalus,441245.2982,1713451.096
physeter_macrocephalus,428616.4899,1711871.711
physeter_macrocephalus,466000.4636,1689093.063
physeter_macrocephalus,465242.9398,1690112.976
physeter_macrocephalus,463232.7463,1688896.267
physeter_macrocephalus,460741.7665,1689838.067
physeter_macrocephalus,460051.3134,1689529.885
physeter_macrocephalus,454771.2656,1694226.156
physeter_macrocephalus,451906.2041,1699933.535
physeter_macrocephalus,455750.1185,1688018.187
physeter_macrocephalus,456451.6322,1686267.659
physeter_macrocephalus,457662.6954,1683427.793
physeter_macrocephalus,460454.5886,1682727.214
physeter_macrocephalus,461471.6633,1685986.327
physeter_macrocephalus,460803.9084,1687531.42
physeter_macrocephalus,460213.4736,1688322.103
physeter_macrocephalus,459176.7927,1690735.932
physeter_macrocephalus,444722.5892,1704820.389
physeter_macrocephalus,444134.5081,1706830.278
physeter_macrocephalus,443827.0475,1707832.382
physeter_macrocephalus,444343.2502,1707055.426
physeter_macrocephalus,442791.977,1709714.361
physeter_macrocephalus,442390.9079,1712233.192
physeter_macrocephalus,436894.1916,1712712.454
physeter_macrocephalus,433852.4323,1713465.146
physeter_macrocephalus,433643.1197,1713948.482
physeter_macrocephalus,451080.5489,1705531.945
physeter_macrocephalus,451673.8571,1701882.125
physeter_macrocephalus,454975.9178,1696693.268
physeter_macrocephalus,453121.3923,1711416.775
physeter_macrocephalus,445763.2206,1722503.501
physeter_macrocephalus,446208.7199,1726616.385
physeter_macrocephalus,444491.132,1731343.804
physeter_macrocephalus,445060.2723,1725818.034
physeter_macrocephalus,443323.0167,1721946.964
physeter_macrocephalus,443002.4388,1720238.216
physeter_macrocephalus,451545.8546,1712677.417
physeter_macrocephalus,445463.76,1716656.045
physeter_macrocephalus,446643.8529,1710574.951
physeter_macrocephalus,447768.0243,1705287.703
physeter_macrocephalus,455587.1515,1697517.51
physeter_macrocephalus,445243.0945,1720798.955
physeter_macrocephalus,443357.0058,1728733.894
physeter_macrocephalus,439528.0805,1731579.409
physeter_macrocephalus,447678.2212,1722118.396
physeter_macrocephalus,447681.6746,1719484.526
physeter_macrocephalus,449151.6656,1711542.835
physeter_macrocephalus,450910.448,1708852.256
physeter_macrocephalus,454030.4127,1702798.957
physeter_macrocephalus,456295.2641,1697551.652
physeter_macrocephalus,471457.4148,1679148.123
physeter_macrocephalus,475915.1672,1679855.224
physeter_macrocephalus,482709.3944,1681419.189
physeter_macrocephalus,485091.7875,1689107.09
physeter_macrocephalus,466000.8369,1689112.64
physeter_macrocephalus,466000.8369,1689112.64
physeter_macrocephalus,466000.8369,1689112.64
physeter_macrocephalus,466000.8369,1689112.64
physeter_macrocephalus,466000.8369,1689112.64
physeter_macrocephalus,466000.8369,1689112.64
physeter_macrocephalus,466000.8369,1689112.64
physeter_macrocephalus,466000.8369,1689112.64
physeter_macrocephalus,466000.8369,1689112.64
physeter_macrocephalus,466000.8369,1689112.64
physeter_macrocephalus,466000.8369,1689112.64
physeter_macrocephalus,466000.8369,1689112.64
physeter_macrocephalus,466000.8369,1689112.64
physeter_macrocephalus,466011.7545,1689311.203
physeter_macrocephalus,466011.7545,1689311.203
physeter_macrocephalus,466011.7545,1689311.203
physeter_macrocephalus,464220.9385,1690338.27
physeter_macrocephalus,464220.9385,1690338.27
physeter_macrocephalus,459183.8506,1691911.199
physeter_macrocephalus,453060.3708,1694455.709
physeter_macrocephalus,452908.6594,1694431.246
physeter_macrocephalus,453097.2563,1694841.016
physeter_macrocephalus,464574.4541,1690605.48
physeter_macrocephalus,464574.4541,1690605.48
physeter_macrocephalus,464574.4541,1690605.48
physeter_macrocephalus,465204.0587,1687354.45
physeter_macrocephalus,465204.0587,1687354.45
physeter_macrocephalus,465204.0587,1687354.45
physeter_macrocephalus,463327.6129,1685437.464
physeter_macrocephalus,458625.0676,1691301.567
physeter_macrocephalus,452067.3709,1698247.353
physeter_macrocephalus,451455.7337,1698839.778
physeter_macrocephalus,451461.1957,1700600.664
physeter_macrocephalus,450535.2368,1701244.053
physeter_macrocephalus,465892.8764,1689247.487
physeter_macrocephalus,465892.8764,1689247.487
physeter_macrocephalus,460710.9109,1684688.95
physeter_macrocephalus,466032.0245,1689318.45
physeter_macrocephalus,466032.0245,1689318.45
physeter_macrocephalus,464304.5854,1690370.025
physeter_macrocephalus,456204.4113,1697053.39
physeter_macrocephalus,450943.6133,1695202.86
physeter_macrocephalus,451641.7357,1693849.023
physeter_macrocephalus,451610.9827,1692257.307
physeter_macrocephalus,465953.0227,1689276.084
physeter_macrocephalus,465953.0227,1689276.084
physeter_macrocephalus,456457.382,1682654.257
physeter_macrocephalus,456427.0048,1684357.865
physeter_macrocephalus,465817.2061,1689053.716
physeter_macrocephalus,465817.2061,1689053.716
physeter_macrocephalus,465817.2061,1689053.716
physeter_macrocephalus,465865.528,1689200.181
physeter_macrocephalus,465518.1327,1687459.086
physeter_macrocephalus,457035.537,1685609.148
physeter_macrocephalus,454286.1457,1689959.471
physeter_macrocephalus,456873.8821,1693946.491
physeter_macrocephalus,456874.2096,1693944.28
physeter_macrocephalus,447386.4917,1713895.863
physeter_macrocephalus,447171.5849,1715940.543
physeter_macrocephalus,447579.4285,1716529.582
physeter_macrocephalus,465905.105,1689288.555
physeter_macrocephalus,465905.105,1689288.555
physeter_macrocephalus,465905.105,1689288.555
physeter_macrocephalus,465905.105,1689288.555
physeter_macrocephalus,465905.105,1689288.555
physeter_macrocephalus,460964.1767,1683405.211
physeter_macrocephalus,449434.4583,1703354.989
physeter_macrocephalus,447430.1764,1703194.874
physeter_macrocephalus,447334.6694,1704641.881
physeter_macrocephalus,448478.0762,1704857.205
physeter_macrocephalus,465901.1563,1689242.865
physeter_macrocephalus,465901.1563,1689242.865
physeter_macrocephalus,465901.1563,1689242.865
physeter_macrocephalus,461359.4537,1684779.038
physeter_macrocephalus,459073.1782,1687279.826
physeter_macrocephalus,459245.0818,1686859.322
physeter_macrocephalus,462578.7146,1686210.401
physeter_macrocephalus,461787.5083,1685603.386
physeter_macrocephalus,461807.8969,1685608.086
physeter_macrocephalus,461834.7765,1687952.463
physeter_macrocephalus,465912.2309,1689274.529
physeter_macrocephalus,465912.2309,1689274.529
physeter_macrocephalus,465876.0839,1689225.539
physeter_macrocephalus,465876.0839,1689225.539
physeter_macrocephalus,465876.0839,1689225.539
physeter_macrocephalus,465876.0839,1689225.539
physeter_macrocephalus,465876.0839,1689225.539
physeter_macrocephalus,465876.0839,1689225.539
physeter_macrocephalus,465876.0839,1689225.539
physeter_macrocephalus,465876.0839,1689225.539
physeter_macrocephalus,465876.0839,1689225.539
physeter_macrocephalus,465216.4898,1686983.636
physeter_macrocephalus,458669.1198,1685569.016
physeter_macrocephalus,454181.2645,1693677.388
physeter_macrocephalus,454151.0396,1693658.846
physeter_macrocephalus,454106.3279,1693593.375
physeter_macrocephalus,454961.0181,1682127.28
physeter_macrocephalus,454582.6202,1681973.421
physeter_macrocephalus,465787.7645,1689250.172
physeter_macrocephalus,465787.7645,1689250.172
physeter_macrocephalus,465787.7645,1689250.172
physeter_macrocephalus,465787.7645,1689250.172
physeter_macrocephalus,465787.7645,1689250.172
physeter_macrocephalus,465787.7645,1689250.172
physeter_macrocephalus,465787.7645,1689250.172
physeter_macrocephalus,465787.7645,1689250.172
physeter_macrocephalus,465787.7645,1689250.172
physeter_macrocephalus,459529.2938,1684531.578
physeter_macrocephalus,457416.9376,1684788.115
physeter_macrocephalus,457175.022,1685865.756
physeter_macrocephalus,458589.8809,1687169.427
physeter_macrocephalus,458316.4895,1688156.396
physeter_macrocephalus,458486.5101,1690237.784
physeter_macrocephalus,465858.1314,1689158.795
physeter_macrocephalus,465858.1314,1689158.795
physeter_macrocephalus,465858.1314,1689158.795
physeter_macrocephalus,465858.1314,1689158.795
physeter_macrocephalus,465936.1352,1689287.317
physeter_macrocephalus,465936.1352,1689287.317
physeter_macrocephalus,465936.1352,1689287.317
physeter_macrocephalus,465936.1352,1689287.317
physeter_macrocephalus,452838.9127,1701552.779
physeter_macrocephalus,457716.2758,1697040.792
physeter_macrocephalus,458534.7225,1696071.571
physeter_macrocephalus,459002.478,1694395.722
physeter_macrocephalus,461225.0664,1692699.507
physeter_macrocephalus,460946.3878,1691979.633
physeter_macrocephalus,465714.1295,1688944.921
physeter_macrocephalus,465714.1295,1688944.921
physeter_macrocephalus,462640.956,1685235.951
physeter_macrocephalus,455074.9027,1690839.963
physeter_macrocephalus,452788.9769,1698191.943
physeter_macrocephalus,465870.0399,1689199.199
physeter_macrocephalus,465870.0399,1689199.199
physeter_macrocephalus,465870.0399,1689199.199
physeter_macrocephalus,465870.0399,1689199.199
physeter_macrocephalus,465870.0399,1689199.199
physeter_macrocephalus,464624.145,1686406.063
physeter_macrocephalus,456749.1634,1686569.336
physeter_macrocephalus,454570.493,1683284.22
physeter_macrocephalus,455194.1336,1682138.566
physeter_macrocephalus,456456.9204,1684156.647
physeter_macrocephalus,455690.5913,1685646.221
physeter_macrocephalus,457972.5234,1688997.971
physeter_macrocephalus,456526.4276,1691776.635
physeter_macrocephalus,465901.322,1689222.515
physeter_macrocephalus,465901.322,1689222.515
physeter_macrocephalus,465901.322,1689222.515
physeter_macrocephalus,465901.322,1689222.515
physeter_macrocephalus,465901.322,1689222.515
physeter_macrocephalus,465901.322,1689222.515
physeter_macrocephalus,465778.8238,1689185.555
physeter_macrocephalus,465778.8238,1689185.555
physeter_macrocephalus,465778.8238,1689185.555
physeter_macrocephalus,459401.9336,1684160.073
physeter_macrocephalus,458903.5855,1686842.629
physeter_macrocephalus,459919.5917,1692939.27
physeter_macrocephalus,459197.2398,1693708.948
physeter_macrocephalus,452377.4958,1698720.66
physeter_macrocephalus,466072.9115,1689286.825
physeter_macrocephalus,466071.5826,1689300.978
physeter_macrocephalus,466071.5826,1689300.978
physeter_macrocephalus,466017.5232,1689321.173
physeter_macrocephalus,466017.5232,1689321.173
physeter_macrocephalus,466017.5232,1689321.173
physeter_macrocephalus,466017.5232,1689321.173
physeter_macrocephalus,464572.6717,1690590.322
physeter_macrocephalus,464572.6717,1690590.322
physeter_macrocephalus,464572.6717,1690590.322
physeter_macrocephalus,458966.2343,1686989.446
physeter_macrocephalus,457195.2316,1689521.817
physeter_macrocephalus,455729.0418,1688651.102
physeter_macrocephalus,466014.663,1689307.782
physeter_macrocephalus,465982.3115,1689320.519
physeter_macrocephalus,464527.9056,1692118.498
physeter_macrocephalus,464527.9056,1692118.498
physeter_macrocephalus,464527.9056,1692118.498
physeter_macrocephalus,464527.9056,1692118.498
physeter_macrocephalus,456803.3569,1681488.609
physeter_macrocephalus,456629.5368,1681381.342
physeter_macrocephalus,455203.4536,1679321.949
physeter_macrocephalus,454873.2565,1679159.133
physeter_macrocephalus,454861.9424,1679445.669
physeter_macrocephalus,466002.4398,1689302.328
physeter_macrocephalus,466002.4398,1689302.328
physeter_macrocephalus,465858.1314,1689158.795
physeter_macrocephalus,465858.1314,1689158.795
physeter_macrocephalus,456901.1291,1685165.308
physeter_macrocephalus,453782.5832,1685915.08
physeter_macrocephalus,455790.7766,1683739.83
physeter_macrocephalus,455912.5567,1685282.885
physeter_macrocephalus,465775.0977,1689061.891
physeter_macrocephalus,465775.0977,1689061.891
physeter_macrocephalus,465775.0977,1689061.891
physeter_macrocephalus,465775.0977,1689061.891
physeter_macrocephalus,465775.0977,1689061.891
physeter_macrocephalus,455466.5877,1680439.524
physeter_macrocephalus,455716.4196,1679494.832
physeter_macrocephalus,465906.7715,1689231.489
physeter_macrocephalus,465906.7715,1689231.489
physeter_macrocephalus,465906.7715,1689231.489
physeter_macrocephalus,465906.7715,1689231.489
physeter_macrocephalus,465906.7715,1689231.489
physeter_macrocephalus,465906.7715,1689231.489
physeter_macrocephalus,466014.8768,1689308.115
physeter_macrocephalus,457305.5883,1694031.072
physeter_macrocephalus,465852.4915,1689403.763
physeter_macrocephalus,465852.4915,1689403.763
physeter_macrocephalus,460453.1982,1684199.306
physeter_macrocephalus,456472.7145,1693403.442
physeter_macrocephalus,447584.4476,1707337.412
physeter_macrocephalus,455298.0747,1686655.716
physeter_macrocephalus,455628.3498,1686785.141
physeter_macrocephalus,457779.4812,1688618.677
physeter_macrocephalus,458034.1205,1689220.877
physeter_macrocephalus,457933.2939,1690971.103
physeter_macrocephalus,456789.5601,1692198.012
physeter_macrocephalus,457363.7252,1693918.072
physeter_macrocephalus,465848.8843,1689163.745
physeter_macrocephalus,465848.8843,1689163.745
physeter_macrocephalus,465848.8843,1689163.745
physeter_macrocephalus,457993.4511,1694473.772
physeter_macrocephalus,458279.3872,1694009.973
physeter_macrocephalus,457933.0712,1693351.901
physeter_macrocephalus,458052.5047,1693365.365
physeter_macrocephalus,456409.3852,1698924.054
physeter_macrocephalus,454594.5115,1700271.626
physeter_macrocephalus,455183.1965,1701553.698
physeter_macrocephalus,454676.7076,1700405.761
physeter_macrocephalus,459069.0101,1686101.807
physeter_macrocephalus,458198.9245,1685740.137
physeter_macrocephalus,456828.117,1686728.021
physeter_macrocephalus,454773.2804,1691770.275
physeter_macrocephalus,453946.9859,1694571.593
physeter_macrocephalus,454497.6013,1696010.709
physeter_macrocephalus,451728.5512,1698306.526
physeter_macrocephalus,452611.5881,1698237.1
physeter_macrocephalus,452264.2807,1695442.973
physeter_macrocephalus,452800.3735,1692381.018
physeter_macrocephalus,455235.4045,1689943.048
physeter_macrocephalus,455576.7262,1688861.315
physeter_macrocephalus,456223.1431,1688155.821
physeter_macrocephalus,457111.2663,1689785.833
physeter_macrocephalus,457122.7322,1690009.828
physeter_macrocephalus,458059.8715,1688589.854
physeter_macrocephalus,458662.6406,1687645.97
physeter_macrocephalus,460447.7015,1686375.032
physeter_macrocephalus,461108.1636,1684383.414
physeter_macrocephalus,461976.0175,1683422.286
physeter_macrocephalus,462495.6405,1682118.264
physeter_macrocephalus,449349.9724,1697495.083
physeter_macrocephalus,449166.4765,1698729.095
physeter_macrocephalus,448636.1658,1699921.442
physeter_macrocephalus,448554.0672,1700327.612
physeter_macrocephalus,445749.1049,1698795.401
physeter_macrocephalus,444446.9956,1702078.956
physeter_macrocephalus,451612.9993,1705478.071
physeter_macrocephalus,452718.0758,1706551.787
physeter_macrocephalus,453471.4186,1708532.437
physeter_macrocephalus,453327.2232,1710092.801
physeter_macrocephalus,453455.4737,1707879.849
physeter_macrocephalus,452942.8189,1709444.213
physeter_macrocephalus,454384.2997,1706191.731
physeter_macrocephalus,456320.7855,1702727.203
physeter_macrocephalus,457487.0271,1700239.807
physeter_macrocephalus,456838.3924,1699796.327
physeter_macrocephalus,458437.4863,1693928.199
physeter_macrocephalus,458521.6529,1693922.22
physeter_macrocephalus,457219.557,1694182.159
physeter_macrocephalus,457232.7347,1694234.838
physeter_macrocephalus,432221.9602,1707787.886
physeter_macrocephalus,431698.2447,1706219.62
physeter_macrocephalus,435821.2165,1704364.103
physeter_macrocephalus,438134.2764,1704041.299
physeter_macrocephalus,439704.9804,1704569.909
physeter_macrocephalus,445475.7335,1711313.15
physeter_macrocephalus,448433.2069,1711330.697
physeter_macrocephalus,447840.1701,1710435.111
physeter_macrocephalus,452206.4955,1713097.232
physeter_macrocephalus,453386.0952,1711189.448
physeter_macrocephalus,451403.4932,1706891.19
physeter_macrocephalus,448339.7799,1694464.69
physeter_macrocephalus,450810.9599,1694139.918
physeter_macrocephalus,450699.7143,1693678.137
physeter_macrocephalus,452774.9449,1691771.11
physeter_macrocephalus,452211.0832,1691856.306
physeter_macrocephalus,455976.7377,1697378.441
physeter_macrocephalus,455841.0868,1697465.816
physeter_macrocephalus,453752.1765,1696669.782
physeter_macrocephalus,452975.153,1696720.39
physeter_macrocephalus,450750.5579,1696540.472
physeter_macrocephalus,451597.1457,1693536.698
physeter_macrocephalus,451981.4067,1692405.355
physeter_macrocephalus,451294.5981,1695289.472
physeter_macrocephalus,451659.7751,1697306.873
physeter_macrocephalus,455450.8705,1698836.319
physeter_macrocephalus,456400.8726,1699372.079
physeter_macrocephalus,441045.9068,1692426.308
physeter_macrocephalus,441387.6044,1691167.32
physeter_macrocephalus,442916.897,1686805.157
physeter_macrocephalus,443628.2082,1684828.894
physeter_macrocephalus,449045.6702,1684510.812
physeter_macrocephalus,462636.1742,1681737.514
physeter_macrocephalus,461990.8446,1681460.376
physeter_macrocephalus,459013.0627,1682919.574
physeter_macrocephalus,458711.3319,1683415.51
physeter_macrocephalus,453493.8743,1690329.004
physeter_macrocephalus,451470.9394,1693098.326
physeter_macrocephalus,450994.6075,1679020.499
physeter_macrocephalus,450906.2666,1679142.958
physeter_macrocephalus,450409.6319,1680127.301
physeter_macrocephalus,451979.4582,1681749.628
physeter_macrocephalus,452010.2554,1681807.762
physeter_macrocephalus,452640.6189,1682614.137
physeter_macrocephalus,452758.3398,1682837.485
physeter_macrocephalus,453686.6106,1687790.077
physeter_macrocephalus,456776.6537,1687567.24
physeter_macrocephalus,457983.7278,1690809.31
physeter_macrocephalus,457532.2747,1691298.246
physeter_macrocephalus,456980.3755,1691221.769
physeter_macrocephalus,456584.0064,1691759.745
physeter_macrocephalus,455412.5144,1695273.875
physeter_macrocephalus,455391.9555,1695209.677
physeter_macrocephalus,453648.7321,1698260.642
physeter_macrocephalus,450867.4749,1698204.052
physeter_macrocephalus,450320.652,1698180.053
physeter_macrocephalus,443418.3788,1683762.329
physeter_macrocephalus,443937.6621,1684326.153
physeter_macrocephalus,448853.4096,1686956.19
physeter_macrocephalus,448898.6728,1686574.83
physeter_macrocephalus,453550.259,1685303.916
physeter_macrocephalus,453949.1063,1685325.089
physeter_macrocephalus,456112.2453,1686350.774
physeter_macrocephalus,456006.993,1686318.775
physeter_macrocephalus,457056.5161,1687236.575
physeter_macrocephalus,457135.4004,1686946.334
physeter_macrocephalus,456512.9078,1688114.394
physeter_macrocephalus,456548.9318,1688614.065
physeter_macrocephalus,458834.2618,1689176.682
physeter_macrocephalus,458857.2518,1689170.658
physeter_macrocephalus,458860.8067,1689165.912
physeter_macrocephalus,458530.9251,1691258.856
physeter_macrocephalus,459802.982,1695953.191
physeter_macrocephalus,456500.9579,1700814.793
physeter_macrocephalus,455722.8316,1700711.012
physeter_macrocephalus,455378.4269,1701047.175
physeter_macrocephalus,451526.4977,1700905.185
physeter_macrocephalus,449909.9988,1706510.369
physeter_macrocephalus,449109.612,1708932.331
physeter_macrocephalus,448056.367,1712012.855
physeter_macrocephalus,446650.2023,1714864.963
physeter_macrocephalus,446650.9267,1714929.335
physeter_macrocephalus,456307.9655,1721235.854
physeter_macrocephalus,456307.9655,1721235.854
physeter_macrocephalus,456307.9655,1721235.854
physeter_macrocephalus,450650.6597,1715732.87
physeter_macrocephalus,451268.9318,1716408.167
physeter_macrocephalus,451321.5228,1716010.451
physeter_macrocephalus,451580.7622,1715750.243
physeter_macrocephalus,452382.6022,1715357.021
physeter_macrocephalus,452690.2058,1712716.004
physeter_macrocephalus,452743.5676,1712368.838
physeter_macrocephalus,452760.1456,1712296.542
physeter_macrocephalus,452934.0163,1710914.313
physeter_macrocephalus,453201.7284,1709043.336
physeter_macrocephalus,455060.6705,1701992.821
physeter_macrocephalus,454702.7561,1700059.42
physeter_macrocephalus,455659.99,1699113.553
physeter_macrocephalus,461482.8289,1685021.473
physeter_macrocephalus,461383.3536,1685118.536
physeter_macrocephalus,460167.5664,1686869.348
physeter_macrocephalus,458907.6743,1688849.713
physeter_macrocephalus,458631.3253,1690491.32
physeter_macrocephalus,458603.1558,1690634.365
physeter_macrocephalus,456350.2176,1694067.077
physeter_macrocephalus,456221.5536,1694098.393
physeter_macrocephalus,456180.3278,1694102.162
physeter_macrocephalus,455228.907,1695970.77
physeter_macrocephalus,454993.5679,1697697.237
physeter_macrocephalus,455378.5991,1698149.752
physeter_macrocephalus,457530.444,1696723.118
physeter_macrocephalus,459313.8134,1693913.973
physeter_macrocephalus,459667.0121,1690838.181
physeter_macrocephalus,459918.4577,1689674.758
physeter_macrocephalus,459689.2857,1689042.739
physeter_macrocephalus,459734.6406,1688941.104
physeter_macrocephalus,459665.2405,1688504.16
physeter_macrocephalus,459726.9605,1688674.203
physeter_macrocephalus,459701.6574,1688619.832
physeter_macrocephalus,459742.8714,1688252.965
physeter_macrocephalus,459190.2727,1688671.93
physeter_macrocephalus,459428.3461,1689023.813
physeter_macrocephalus,444794.2509,1709475.592
physeter_macrocephalus,446106.2118,1707404.692
physeter_macrocephalus,449343.0768,1702798.248
physeter_macrocephalus,452327.2008,1698144.868
physeter_macrocephalus,456974.6259,1694739.973
physeter_macrocephalus,456192.1901,1689177.805
physeter_macrocephalus,456130.4903,1688594.678
physeter_macrocephalus,456362.6482,1687963.829
physeter_macrocephalus,453858.3388,1699750.379
physeter_macrocephalus,453683.9919,1702149.349
physeter_macrocephalus,454463.2457,1701854.237
physeter_macrocephalus,454345.6949,1701070.124
physeter_macrocephalus,455844.2269,1698945.115
physeter_macrocephalus,456304.0624,1698813.635
physeter_macrocephalus,457045.4546,1698612.191
physeter_macrocephalus,456784.1142,1698409.028
physeter_macrocephalus,456649.3112,1698631.444
physeter_macrocephalus,455562.8981,1698398.611
physeter_macrocephalus,455238.2197,1698995.843
physeter_macrocephalus,454947.1907,1699574.248
physeter_macrocephalus,454901.7626,1699678.435
physeter_macrocephalus,456063.1314,1699386.62
physeter_macrocephalus,455940.732,1698363.478
physeter_macrocephalus,455094.431,1699968.676
physeter_macrocephalus,455185.4295,1701429.277
physeter_macrocephalus,452979.3555,1701558.082
physeter_macrocephalus,452632.5647,1701279.226
physeter_macrocephalus,452026.9539,1702359.953
physeter_macrocephalus,451435.2384,1704529.926
physeter_macrocephalus,449789.0257,1712777.661
physeter_macrocephalus,449531.9145,1714016.829
physeter_macrocephalus,448295.1725,1721123.522
physeter_macrocephalus,446436.3079,1720809.248
physeter_macrocephalus,446874.2939,1724787.191
physeter_macrocephalus,446425.5781,1725156.994
physeter_macrocephalus,446225.9897,1725314.189
physeter_macrocephalus,448263.3325,1720973.698
physeter_macrocephalus,450321.0541,1721947.98
physeter_macrocephalus,450755.2831,1720312.15
physeter_macrocephalus,451465.2536,1718479.422
physeter_macrocephalus,451203.0823,1717591.572
physeter_macrocephalus,451295.5283,1716595.035
physeter_macrocephalus,451522.4071,1715102.202
physeter_macrocephalus,452805.2484,1714656.345
physeter_macrocephalus,452556.4777,1712066.347
physeter_macrocephalus,454264.4803,1706052.75
physeter_macrocephalus,450246.9081,1711408.1
physeter_macrocephalus,450221.7539,1711530.148
physeter_macrocephalus,449656.98,1713227.408
physeter_macrocephalus,449199.4369,1713735.836
physeter_macrocephalus,449178.91,1713755.81
physeter_macrocephalus,449139.0454,1713791.448
physeter_macrocephalus,449135.2855,1713794.426
physeter_macrocephalus,443925.3336,1718093.234
physeter_macrocephalus,443517.5123,1719007.554
physeter_macrocephalus,443972.0975,1719397.758
physeter_macrocephalus,444829.9413,1719980.225
physeter_macrocephalus,444970.1159,1720063.347
physeter_macrocephalus,445072.7022,1720071.184
physeter_macrocephalus,445553.1006,1719500.123
physeter_macrocephalus,445901.4029,1720095.539
physeter_macrocephalus,446126.6627,1720196.427
physeter_macrocephalus,446454.0574,1720107.405
physeter_macrocephalus,447221.6491,1720130.243
physeter_macrocephalus,448064.6159,1719549.491
physeter_macrocephalus,448039.1364,1719531.851
physeter_macrocephalus,448379.658,1719827.558
physeter_macrocephalus,448557.2372,1719960.995
physeter_macrocephalus,448331.0945,1720721.892
physeter_macrocephalus,448108.8245,1719432.569
physeter_macrocephalus,447961.0579,1719192.578
physeter_macrocephalus,447506.5827,1719235.521
physeter_macrocephalus,446249.4062,1719006.826
physeter_macrocephalus,445887.6728,1718421.222
physeter_macrocephalus,445571.8665,1718125.715
physeter_macrocephalus,444307.8377,1717961.485
physeter_macrocephalus,443598.7046,1717116.983
physeter_macrocephalus,440158.7841,1705960.065
physeter_macrocephalus,440128.4578,1706182.648
physeter_macrocephalus,441348.9723,1705228.384
physeter_macrocephalus,442828.3861,1704034.228
physeter_macrocephalus,443475.6743,1703182.074
physeter_macrocephalus,444095.2978,1702565.793
physeter_macrocephalus,445135.7357,1701482.303
physeter_macrocephalus,445584.1819,1699911.022
physeter_macrocephalus,445719.0859,1698087.944
physeter_macrocephalus,446367.852,1697747.947
physeter_macrocephalus,446665.8923,1697579.782
physeter_macrocephalus,446946.8833,1695220.714
physeter_macrocephalus,449753.0332,1694752.745
physeter_macrocephalus,449965.096,1694910.039
physeter_macrocephalus,451249.5574,1696515.044
physeter_macrocephalus,451368.1266,1696334.368
physeter_macrocephalus,451455.373,1696432.889
physeter_macrocephalus,451472.8975,1696466.772
physeter_macrocephalus,451732.9808,1696354.548
physeter_macrocephalus,451808.4931,1696326.405
physeter_macrocephalus,454698.0749,1697448.337
physeter_macrocephalus,454403.4572,1696784.58
physeter_macrocephalus,455316.2517,1695668.156
physeter_macrocephalus,455341.4614,1695673.194
physeter_macrocephalus,455606.8416,1695292.707
physeter_macrocephalus,458188.166,1686894.338
physeter_macrocephalus,458783.8277,1685346.227
physeter_macrocephalus,459324.367,1685008.401
physeter_macrocephalus,461063.0897,1683116.915
physeter_macrocephalus,461164.6382,1682037.831
physeter_macrocephalus,461099.4239,1682210.638
physeter_macrocephalus,461217.8551,1682501.61
physeter_macrocephalus,461248.2798,1682569.821
physeter_macrocephalus,454584.5003,1692383.767
physeter_macrocephalus,453913.7591,1692457.828
physeter_macrocephalus,452825.0504,1692014.214
physeter_macrocephalus,448117.5069,1690894.398
physeter_macrocephalus,447023.393,1690801.319
physeter_macrocephalus,443000.1912,1690579.377
physeter_macrocephalus,442263.8642,1688505.053
physeter_macrocephalus,442253.5872,1688489.218
physeter_macrocephalus,446634.3299,1690922.512
